"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"756Q6S9P","journalArticle","2021","Drottberger, A.","Introduction and adoption of technical innovations–a study of sustainable production of leafy vegetables in different production systems","Introductory paper at the Faculty of Landscape …","","","","https://publications.slu.se/?file=publ/show\&id=111787","Production of leafy vegetables can take place in a variety of different production systems. Open field and greenhouse production have traditionally been used but alternative production …","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8VQFUA3M","journalArticle","2021","Islam, R.; Solaiman, A. H. M.; Kabir, M. H.; ...","Evaluation of lettuce growth, yield, and economic viability grown vertically on unutilized building wall in Dhaka City","… in Sustainable Cities","","","10.3389/frsc.2021.582431","https://www.frontiersin.org/articles/10.3389/frsc.2021.582431/full","… further study on urban commercial vertical farming on the building walls. These demonstrate the agronomic and economic potential for vertical farming in densely populated areas but …","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W55YHCJ6","book","2017","Chuang, I.; Lee, J.","Living Green Shell: Urban micro-vertical farm","","","","","https://researchspace.auckland.ac.nz/handle/2292/56461","… Over the past two decades, the sustainability of vertical greening system has evolved into living green architecture … Moreover, the additional function of micro-vertical farm can be …","2017","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","researchspace.auckland.ac.nz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5RQ8JG5S","book","2022","SARI, MA","ENVIRONMENTAL IMPACT EVALUATION OF VEGETABLE PRODUCTION WITH VERTICAL FARMING CULTIVATION METHOD USING LIFE CYCLE ASSESSMENT …","","","","","https://etd.repository.ugm.ac.id/penelitian/detail/213559","… menggunakan pendekatan Life Cycle Assessment (LCA). Hasil … Vertical farming model can be one of the visions of future … been evaluated using a life cycle assessment approach. The …","2022","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","etd.repository.ugm.ac.id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z746SS2K","journalArticle","2021","Bhattacharyya, U.; Mandal, D.; Agarwal, N.; ...","Autonomous Remote-monitoring Low-cost Agricultural System","2021 Devices for …","","","","https://ieeexplore.ieee.org/abstract/document/9455906/","… makes the implementation of this agricultural technique sustainable and profitable. it's perfect for … that we can derive from the yield of vertical farming. Either way, the financial situation …","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SB9TYCK","journalArticle","2021","Lam, V. P.; Choi, J.; Park, J.","Enhancing Growth and Glucosinolate Accumulation in Watercress (Nasturtium officinale L.) by Regulating Light Intensity and Photoperiod in Plant Factories","Agriculture","","","","https://www.mdpi.com/2077-0472/11/8/723","… Crops cultivated in a plant factory always depend on artificial light (light intensity, … expense of the plant factory system, which in turn would promote sustainable cultivation because the …","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WHPUH2DC","journalArticle","2023","Seong, J.; Souza, S. Valle de; Peterson, H. C.","Seeds of Industry Sustainability: Consumer Attitudes towards Indoor Agriculture Benefits versus Its Advanced Technology","Sustainability","","","","https://www.mdpi.com/2071-1050/15/3/2369","… The lines drawn among IA, vertical farming (VF), plant factory … commonly point out economic sustainability as one of the … One possible way to ensure the economic sustainability of IA …","2023","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KG3PNMP","journalArticle","2022","Qian, Y.; Hibbert, L. E.; Milner, S.; Katz, E.; Kliebenstein, D. J.; ...","Improved yield and health benefits of watercress grown in an indoor vertical farm","Scientia horticulturae","","","","https://www.sciencedirect.com/science/article/pii/S0304423822001935","… Yield and glucosinolate quantity were significantly increased in a vertical farm system … , was found in plants grown in a vertical farm. This work demonstrates the great potential of …","2022","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXGMARNY","journalArticle","2017","Despommier, D.","15 Vertical Farming Using","Urban Soils","","","","https://books.google.com/books?hl=en\&lr=\&id=Ij0PEAAAQBAJ\&oi=fnd\&pg=PA313\&dq=%22life+cycle+assessment%22%7Csustainability%7Csustainable+%22vertical+farming%22%7C%22vertical+farm%22%7C%22plant+factory%22\&ots=FuOJDbkUzS\&sig=oKwg4SMg2V8QRDuYW0RTe7IVkPY","… grown food crops that are both safe to eat and sustainable to produce. As of 2016, there were … have been constructed (Association for Vertical Farming. https://vertical-farming. net/). CEA …","2017","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPG922R4","journalArticle","2021","Ayuk, E. T.","Urban Agriculture's Potential to Advance Multiple Sustainability Goals-An International Resource Panel Think Piece","","","","","","","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WSQRL92V","journalArticle","2020","Farhangi, M. H.; Turvani, M. E.; Valk, A. van der; ...","High-tech urban agriculture in Amsterdam: An actor network analysis","Sustainability","","","","https://www.mdpi.com/2071-1050/12/10/3955","… vertical-farming equipment. Philips has registered numerous patents in the horticultural innovation and vertical farming … promising future for indoor and vertical farming. Philips’ LED …","2020","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2BH2D9W5","book","2018","Shamshiri, R. R.; Kalantari, F.; Ting, K. C.; Thorp, K. R.; ...","Advances in greenhouse automation and controlled environment agriculture: A transition to plant factories and urban agriculture","","","","","https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/2587902","… its derivatives, including vertical farming, rooftop greenhouses … the integrated CEA and vertical farming for urban agriculture. … systems tend towards sustainability and utilizing renewable …","2018","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","ntnuopen.ntnu.no","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DNQ5L9T","journalArticle","","Cooper, M.; Gehlhoff, K.","Perpetual harvest protorype-development of a unique vertical farming design","2017 Institute of Cannabis …","","","","","","","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2BKUEXP","journalArticle","2021","Chowdhury, M.; Kiraga, S.; Islam, M. N.; Ali, M.; Reza, M. N.; ...","Effects of temperature, relative humidity, and carbon dioxide concentration on growth and glucosinolate content of kale grown in a plant factory","Foods","","","","https://www.mdpi.com/2304-8158/10/7/1524","… growth environment and achieving fast and sustainable growth rates, functional component-… optimized according to crop to ensure sustainable kale growth and glucosinolate formation. …","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AUGY22CC","journalArticle","2023","Roodbarsar, P. Shamsi; Seyedi, SR Mousavi; ...","Evaluation of the Effects of Artificial Light on Some Plant Characteristics in the Design and Construction of a Small-scale Plant Factory","Journal of Agricultural …","","","","https://jame.um.ac.ir/article_41832_en.html","… This study investigated the optimal light quality for the healthy and rapid growth of radish plants in a plant factory. LED lights can be an excellent alternative to natural light when there …","2023","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36Z6EMIY","journalArticle","2022","MUSTAPHA, S.; MUSA, AK; ...","Open vertical farms: a plausible system in increasing tomato yield and encouraging natural suppression of whiteflies","Acta agriculturae …","","","","https://journals-test.uni-lj.si/aas/article/view/13090","… the effectiveness of open vertical farming in increasing tomato … ing approach to novel outdoor vertical farm design. Using both … of outdoor vertical farming technique in sustainable crop …","2022","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R4V9NEY9","journalArticle","2017","Chin, Y. S.; Audah, L.","Vertical farming monitoring system using the internet of things (IoT)","AIP conference proceedings","","","10.1063/1.5002039/13753756/020021_1_online","https://pubs.aip.org/aip/acp/article-abstract/1883/1/020021/972645","… Vertical farming had become a hot topic among peak development countries. However, vertical farming … Thus, the aim of this project is to provide a vertical farming monitoring system to …","2017","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNEYHLVI","journalArticle","2020","Kohli, D.","Impacts Of Vertical Farming in India","Available at SSRN 3657823","","","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3657823","… vertical farming start-ups as well as bridges the gap between the sufferings of the agriculture sector and growth opportunity for vertical farming … Sustainability includes usage of resources …","2020","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GMCE2G6","journalArticle","2023","Ares, G.; Chheang, S. L.; Jaeger, S. R.","Buying vertically farmed produce: Comparison of people with lower and higher stated purchase likelihood","Journal of Sensory Studies","","","10.1111/joss.12832","https://onlinelibrary.wiley.com/doi/abs/10.1111/joss.12832","… buyers and non-buyers of lettuce grown in a vertical farming (VF) system. Data were collected … Since a more sustainable world will increase the change for children to have access to …","2023","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VNPTNK2R","journalArticle","2019","Kozai, T.","Towards sustainable plant factories with artificial lighting (PFALs) for achieving SDGs","International Journal of Agricultural and Biological …","","","","https://www.abepublishing.org/journals/index.php/ijabe/article/view/5177","… Improving light energy utilization efficiency for a sustainable plant factory with artificial light, … Life cycle assessment (Chapter 24). in Plant factory: An indoor vertical farming system for …","2019","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHZ3MTE3","journalArticle","2021","McKeon-Bennett, M. M. P.; Hodkinson, T. R.","Sphagnum moss as a novel growth medium in sustainable indoor agriculture systems","Current Opinion in Environmental …","","","","https://www.sciencedirect.com/science/article/pii/S2468584421000416","… Conversion of old industrial areas in cities to vertical farming centres allows for more efficient … Scotland's first vertical farm by Intelligent Growth Solutions Ltd (IGS) at the James Hutton …","2021","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7X8K96R","journalArticle","2018","Song, X. P.; Tan, H. T. W.; Tan, P. Y.","Assessment of light adequacy for vertical farming in a tropical city","Urban forestry &urban greening","","","","https://www.sciencedirect.com/science/article/pii/S1618866717304156","… In spite of the technological feasibility and desirability of vertical farming, one key unknown is adequacy of light for plant growth; in particular, photosynthetically active radiation (PAR) …","2018","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"636DQEG3","journalArticle","2023","Umam, C.; Rahman, F. A.; Syafii, M.; Hidayat, N.","Fuzzy Logic dalam Pengontrolan Nilai Intensitas Cahaya LED pada Mini Plant Factory Budidaya Tanaman Pak Choy (Brassica Chinensis L.) Hidroponik","Rekayasa","","","","https://journal.trunojoyo.ac.id/rekayasa/article/view/15347","… using a plant factory system. Fuzzy logic has an effective method for controlling plant factory … The purpose of this research is to find the PWM value in the plant factory control system that …","2023","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUYP3JLX","journalArticle","2020","Avgoustaki, D. D.; Xydis, G.","Plant factories in the water-food-energy Nexus era: A systematic bibliographical review","Food Security","","","10.1007/s12571-019-01003-z","https://link.springer.com/article/10.1007/s12571-019-01003-z","… terms of vertical farming (VF) and sustainable urban … introduced the concept of PFAL (Plant Factory with Artificial Lighting), … continent focusing on Indoor Urban Vertical Farming (IUVF), …","2020","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I3PV2275","journalArticle","2023","Wani, M. A.; Din, A.; Nazki, I. T.; Rehman, T. U.; ...","Navigating the future: exploring technological advancements and emerging trends in the sustainable ornamental industry","Frontiers in …","","","10.3389/fenvs.2023.1188643","https://www.frontiersin.org/articles/10.3389/fenvs.2023.1188643/full","… While vertical farming in flowers is still in its early stages, it has the … sustainable, efficient, and cost-effective way to grow flowers. With further research and development, vertical farming …","2023","2023-11-07 10:40:57","2023-11-07 10:40:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WV4MRS38","journalArticle","2018","Sanjuan-Delmás, D.; Llorach-Massana, P.; ...","Environmental assessment of an integrated rooftop greenhouse for food production in cities","Journal of Cleaner …","","","","https://www.sciencedirect.com/science/article/pii/S0959652617331062","… Vertical farming is emerging as an effective measure to grow food in buildings and can increase food production in urban areas in a more sustainable … innovative vertical farm consisting …","2018","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CVC5TYBX","journalArticle","2020","Milestad, R.; Carlsson-Kanyama, A.; Schaffer, C.","The Högdalen urban farm: a real case assessment of sustainability attributes","Food Security","","","10.1007/s12571-020-01045-8","https://link.springer.com/article/10.1007/s12571-020-01045-8","… Energy inputs accounted for the highest source of CO2 emissions in current vertical farming, 90%. The same authors also created a scenario for improved vertical farms, emitting 0.16 to …","2020","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T45CZKEB","journalArticle","2022","Kozai, T.; Niu, G.; Masabni, J.","Introduction: why plant factories with artificial lighting are necessary","Plant Factory Basics, Applications and …","","","","https://www.sciencedirect.com/science/article/pii/B978032385152700015X","… Social and economic systems to be transformed to improve the resilience of sustainability of our planet. Four interrelated global as well as local issues to be solved under global …","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSN7DQEG","journalArticle","2022","Cesmeci, S.; Islam, M. T.; ...","Thermal Analysis of a Fiber Optic Cable for a Vertical Farming Application","ASME …","","","","https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2022/V006T08A060/1157235","… the limiting factors in this vertical farming application in terms of operational sustainability [4]. Energy to … Though the use of artificial lighting is popular in greenhouse and vertical farming …","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z35JE4UY","journalArticle","2023","Reddy, K. J.; Mishra, R.; Sreekumar, G.; ...","Future of Hydroponics in Sustainable Agriculture","ADVANCED FARMING …","","","","https://www.scripown.com/docs/EBOOK_20230715_122225.pdf#page=114","… Hydroponics allows for vertical farming, a technique in which … Space usage Less space required, suitable for vertical farming … ; less water and land use Can be less sustainable due to …","2023","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PYZDU8B","journalArticle","2018","Pigford, A. A. E.; Hickey, G. M.; Klerkx, L.","Beyond agricultural innovation systems? Exploring an agricultural innovation ecosystems approach for niche design and development in sustainability …","Agricultural systems","","","","https://www.sciencedirect.com/science/article/pii/S0308521X1731020X","… sustainable agricultural futures, which may follow different approaches and paradigms such as agroecology, local place-based food systems, vertical farming, … to sustainable agricultural …","2018","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXUFZSUD","book","2022","Sehgal, S.; Singh, B.; Sharma, V.","Smart and Sustainable Food Technologies","","","","","https://link.springer.com/content/pdf/10.1007/978-981-19-1746-2.pdf","… innovations such as precision agriculture, vertical farming, automation, robotics, smart … , upcycling technologies in food and sustainable value stream mapping in the food industry. …","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7W9ID8GH","book","2021","Overstrom, A.; Ismail, N.; Chan, D.","Up: eliminating food deserts through vertical farming","","","","","https://ecommons.cornell.edu/handle/1813/110278","… Sustainable Agriculture Student Films (PLSCS1900) … Sustainable Agriculture Student Films (PLSCS1900) … This film explores the potential of vertical farming as a solution to food deserts …","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","ecommons.cornell.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3J8QAR2M","journalArticle","2022","Khan, S. A.; Epoc, F.; Shamsi, IR Al; ...","How Far Modern Vertical Farming is Appropriate for Developing Countries Like Oman?: A Review Based Analysis","Delhi Business …","","","","https://www.indianjournals.com/ijor.aspx?target=ijor:dbr\&volume=23\&issue=2\&article=002","… Vertical Farming (VF) is a technique of growing food in … The modern techniques of vertical farming through a controlled … This paper analyses the appropriateness of vertical farming …","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVNP626N","journalArticle","2020","Kumar, B. G. J.; Prajwala, M. G.; Vishal, V.; Mohan; ...","Development of Sustainable Community","… in Geotechnical and …","","","10.1007/978-981-15-3662-5_12","https://link.springer.com/chapter/10.1007/978-981-15-3662-5_12","… In order to tackle these issues going for vertical farming, dairy production, planting local plants and trees, etc., at the community level can to probable extent bring out positive changes to …","2020","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I9VF4AUS","book","2023","Chowdhury, H.","A Smart Circular Economy for Integrated Organic Hydroponic-Aquaponic Farming","","","","","https://digital.library.txstate.edu/handle/10877/16685","… This study proposes a circular economy model for vertical farming that can contribute to the development of a sustainable agricultural system. The simulation study justified the research …","2023","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","digital.library.txstate.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AUT2TBQQ","journalArticle","","Sharma, V.; Singh, A.","Indian Agriculture Problems: Innovations is the Solution","Sustainable Resource Management through …","","","","https://www.researchgate.net/profile/Rajani-Srivastava/publication/336720941_Sustainable_Resource_Management_through_Innovative_Management_Practices/links/5daf2a68299bf111d4bfbfcc/Sustainable-Resource-Management-through-Innovative-Management-Practices.pdf#page=16","… So, the concept of vertical farming, which is the innovative and sustainable method of … Also, there are many limitations which inhibit the introduction and adaptations of vertical farming. …","","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47NBJM32","journalArticle","2021","Fiorillo, V.; ZOPPO, M. LO","La crescita del vertical farming tra realtà e promesse","ECONOMIA &MANAGEMENT","","","","https://iris.unibocconi.it/handle/11565/4055590","… The main advantages of vertical farming are related … sustainability of vertical farming projects are still insufficient. Despite widespread hype, profitability of investments in vertical farming …","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXBMJPWI","journalArticle","","Schmidt, X.; Rodgers, B.; Odanye, T.; Jalil-Vega, F.; ...","The Role of Aeroponic Container Farms in Sustainable Food Systems–the Environmental Credentials","Available at SSRN …","","","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4183312","… impacts associated with vertical farming or controlled 70 … different production systems, concluding that vertical farming … consumption, the vertical farming requires 3 times more energy …","","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XGQUBWY","journalArticle","2022","Balogun, A. L.; Adebisi, N.; Abubakar, I. R.; ...","Digitalization for transformative urbanization, climate change adaptation, and sustainable farming in Africa: trend, opportunities, and challenges","Journal of Integrative …","","","10.1080/1943815X.2022.2033791","https://www.tandfonline.com/doi/abs/10.1080/1943815X.2022.2033791","… food shortages and shrinking arable land is vertical farming. Because plants are stacked in … in vertical farming (Ayaz et al., 2019). In Mirai (Japan), lettuce yield through vertical farming is …","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LDWY7K3J","journalArticle","2022","Thomson, L.","Leveraging the value from digitalization: a business model exploration of new technology-based firms in vertical farming","Journal of Manufacturing Technology Management","","","10.1108/JMTM-10-2021-0422","https://www.emerald.com/insight/content/doi/10.1108/JMTM-10-2021-0422","… A total of 16 NTBFs categorized as vertical farm producers were selected for inclusion in this study… The role of opportunities and challenges in the context of sustainability”, Sustainability (…","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R9WFHQ3G","journalArticle","2020","Anubhove, M. S. T.; Ashrafi, N.; Saleque, A. M.; ...","Machine learning algorithm based disease detection in tomato with automated image telemetry for vertical farming","2020 International …","","","","https://ieeexplore.ieee.org/abstract/document/9200129/","… vertical farm it will be a challenging task for the farmers to observe the plants of the parallel plates in vertical farm … and crops easily which makes it a sustainable one. It has achieved the …","2020","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSJ484QG","journalArticle","2023","Pesch, H.; Louw, L.","Exploring the Industrial Symbiosis Potential of Plant Factories during the Initial Establishment Phase","Sustainability","","","","https://www.mdpi.com/2071-1050/15/2/1240","… be integrated with plant factory projects to improve the economic viability of plant factory business … This is achieved by using established plant factory literature and industrial symbiosis …","2023","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USDL37YK","journalArticle","2022","Tolga, A. Cagri; Basar, M.","The assessment of a smart system in hydroponic vertical farming via fuzzy MCDM methods","Journal of Intelligent &Fuzzy Systems","","","","https://content.iospress.com/articles/journal-of-intelligent-and-fuzzy-systems/ifs219170","… When the amount of food grown per season is assessed, a single indoor hectare of a vertical farm … In this study, we evaluated technology selection for three vertical farm alternatives via …","2022","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DP5847VA","journalArticle","2021","Maksoud, A.; Adel, M.; Majdi, A.; ...","Generating optimum form for vertical farms skyscrapers in UAE","Int. J. Eng. Res …","","","","https://www.researchgate.net/profile/Aref-Maksoud/publication/350993432_Generating_Optimum_Form_for_Vertical_Farms_Skyscrapers_in_UAE/links/607e5e5c2fb9097c0cf75126/Generating-Optimum-Form-for-Vertical-Farms-Skyscrapers-in-UAE.pdf","… model for a vertical farm skyscraper in the … sustainable food using modern technologies. One idea that can supply food to cities with sustainable agriculture practices is Vertical Farming […","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7F5Z8MMB","journalArticle","2021","Preininger, E. M.; Hafner, R.","I have a garden on the Internet! Searching for the farmer in a remotely controlled farming enterprise","Geographica Helvetica","","","","https://gh.copernicus.org/articles/76/249/2021/","… the technology focus of vertical farming and algorithm-based … Networks like connectivity, sustainability, and ownership developed … the relations of the case to AFN and Vertical Farming. …","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
