"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9GH8LGGL","journalArticle","2023","Parajuli, Samvid; Narayan Bhattarai, Tek; Gorjian, Shiva; Vithanage, Meththika; Raj Paudel, Shukra","Assessment of potential renewable energy alternatives for a typical greenhouse aquaponics in Himalayan Region of Nepal","Applied Energy","","0306-2619","10.1016/j.apenergy.2023.121270","https://www.sciencedirect.com/science/article/pii/S0306261923006347","Greenhouse aquaponics (GA) can serve as a sustainable food production method, potentially improving food and nutrition security in resource-constrained and hostile climatic zones such as Nepal's Himalayan region. Energy concerns, however, are one of the major barriers to GA adoption in this region. There is a lack of comprehensive energy demand analysis for GA operations. Therefore, in this study, an energy model for GA based on a quasi-static energy balancing technique was developed to estimate energy demand for the Himalayan region. The study was conducted in 19 districts with varied GA dimensions, and a linear-model was fitted to predict yearly energy consumption. Thereafter, relations to estimate the capacity of PV systems for supplying the required energy were devised. Eventually, this study proposes potential energy management strategies to reduce dependency on a single energy source, reduce energy loss, and enhance resilience to energy concerns. Findings suggest, heating the GA is a major energy concern, accounting up to 85% of the overall energy requirement. Thermal evaluation reveals that conduction and convection losses are the most significant, contributing up to 29.5% of total energy consumption. Moreover, this study testifies the effectiveness of thermal energy storage devices in achieving significant energy savings. The proposed energy management strategies can serve as a decision-making tool for optimizing the design and operation of GA. Furthermore, this research serves as a blueprint for addressing aquaponics related energy challenges worldwide, especially in areas with similar climatic conditions, such as the Hindu Kush Himalaya (HKH) region.","2023-08-15","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:20","121270","","","344","","Applied Energy","","","","","","","","","","","","","ScienceDirect","","","","","","Renewable energy; Greenhouse; Aquaponics; Himalayan region; Quasi-static model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLFVIJRM","journalArticle","2022","Paul, Kenny; Chatterjee, Sandeep S.; Pai, Puja; Varshney, Alok; Juikar, Siddhi; Prasad, Venkatesh; Bhadra, Bhaskar; Dasgupta, Santanu","Viable smart sensors and their application in data driven agriculture","Computers and Electronics in Agriculture","","0168-1699","10.1016/j.compag.2022.107096","https://www.sciencedirect.com/science/article/pii/S0168169922004136","Smart sensors are useful in professional farming approach by which one can use the digital technology to monitor, visualize, generate digital data, to control the application of resources, to improve quality and productivity of agriculture produce. Novel sensors add value in soil-less farming through automation and IoT (Internet of Things) based operation management digital tools. Data-driven technologies by using smart sensors can find a solution to many glitches in agriculture practices and it could improve new efficiencies. The principles of smart sensors as well as the most viable sensors that are used for monitoring soil and plant physicochemical parameters in field cultivation processes, greenhouse and indoor hydroponics are being discussed. Digital technologies in precision farming, automation in agro machinery, Precision Livestock Farming (PLF), TV White Spaces (TVWS) remote connectivity, Unmanned Aerial Vehicles (UAVs) based imagery, application of IoTs can help farming communities to use resources accurately based on real-time farm data acquired and improve crop yield without any wastage. Smart sensors helps the entire food value chain, the precision to productivity quest of growers and could enable new business models. This article provides a wide understanding of novel smart sensors, wireless sensor network architectures, and applications of these sensors to inculcate sustainable farming practices, value chain traceability and create secured income.","2022-07-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:21","107096","","","198","","Computers and Electronics in Agriculture","","","","","","","","","","","","","ScienceDirect","","","","","","Automation; Smart sensors; Data driven agriculture; Digital farming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSJ76F8G","bookSection","2023","","Index","Urban and Regional Agriculture","978-0-12-820286-9","","","https://www.sciencedirect.com/science/article/pii/B9780128202869200010","","2023-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:21","615-628","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","","","Droege, Peter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2BZT4Q3W","journalArticle","2023","Voiniciuc, Cătălin","It's time to go glyco in cell wall bioengineering","Current Opinion in Plant Biology","","1369-5266","10.1016/j.pbi.2022.102313","https://www.sciencedirect.com/science/article/pii/S136952662200142X","Tailoring the structure of cellulose, hemicellulose or pectin in plant cell walls can modulate growth, disease resistance, biomass yield and other important agronomic traits. Recent advances in the biosynthesis of microfibrils and matrix polysaccharides force us to re-examine old assumptions about the assembly and functions of cell wall components. The engineering of living or hybrid materials in microorganisms could be adapted to plant biopolymers or to inspire the development of new plant-based composites. High-throughput cellular factories and synthetic biology toolkits could unveil the biological roles and biotechnological potential of the large, unexplored space of carbohydrate-active enzymes. Increasing automation and enhanced carbohydrate detection methods are unlocking new routes to design plant glycans for a sustainable bioeconomy.","2023-02-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:22","102313","","","71","","Current Opinion in Plant Biology","","","","","","","","","","","","","ScienceDirect","","","","","","Biomaterials; Biotic stress; Cell wall biochemistry; Glycosyl hydrolases; Glycosyltransferases; Plant polysaccharides; Synthetic biology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XPJ8JCF","bookSection","2022","Banerjee, Arun; Paul, Kenny; Varshney, Alok; Nandru, Rajesh; Badhwar, Rahul; Sapre, Ajit; Dasgupta, Santanu","Chapter 8 - Soilless indoor smart agriculture as an emerging enabler technology for food and nutrition security amidst climate change","Plant Nutrition and Food Security in the Era of Climate Change","978-0-12-822916-3","","","https://www.sciencedirect.com/science/article/pii/B9780128229163000044","Globally there are three major challenges in the 21st century, related to the conventional agriculture-based food production system. They are very suitably defined under the United Nations sustainable development goals. These three challenges are food security, nutrition security, and climate security. With ever-increasing global population, decreasing arable land area, soil erosion, and scarcity of freshwater availability, these challenges aggravate ecological homeostasis. Such interconnected challenges are of paramount importance and can be overcome by some extent through climate-smart agriculture practices such as the use of renewable energy sources to drive agriculture, crop diversification, crop rotation, and organic agriculture. However, the need of the hour is to leapfrog toward climate-resilient cultivation practices. Deployment of soilless indoor cultivation technology is one such long-term sustainable strategy. Adoption of soilless technology provides a great opportunity to produce more with less cultivation area, more crop per drop of water, reduction of the toxic chemical load, and improving the ecological footprint. The purpose of this chapter is to highlight the impact of climate change on food security and nutrition security and how soilless cultivation technology can bring a paradigm shift to close the gap between food and nutrition security.","2022-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:22","179-225","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Climate change; food security; soilless cultivation; water use efficiency; microbiome; hydroponics; precision agriculture; biostimulants; control environment agriculture; nutrition security","","Kumar, Vinay; Srivastava, Ashish Kumar; Suprasanna, Penna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUXGW3MG","bookSection","2022","","Index","Managing Healthy Livestock Production and Consumption","978-0-12-823019-0","","","https://www.sciencedirect.com/science/article/pii/B9780128230190000313","","2022-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:23","245-249","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","","","El-Hage Scialabba, Nadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWAS5HEQ","bookSection","2022","","Index","Smart Agrochemicals for Sustainable Agriculture","978-0-12-817036-6","","","https://www.sciencedirect.com/science/article/pii/B9780128170366000194","","2022-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:23","311-314","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","","","Chojnacka, Katarzyna; Saeid, Agnieszka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GD45AFQ3","journalArticle","2021","Martindale, Leigh","From Land Consolidation and Food Safety to Taobao Villages and Alternative Food Networks: Four Components of China's Dynamic Agri-Rural Innovation System","Journal of Rural Studies","","0743-0167","10.1016/j.jrurstud.2021.01.012","https://www.sciencedirect.com/science/article/pii/S0743016721000127","The global food system currently requires a transformation in terms of both social and technological norms in order to be environmentally sustainable and productive enough to feed a growing global population. This paper suggests that China has the innovation regime that is the most capable of offering this transformation due the unique dynamic occurring between its top-down policy and bottom-up initiatives. Indeed, it is often the resulting spin-off developments, as a result of these two forces colliding, which creates interesting innovative trajectories that have a transformative potential. This paper identifies land consolidation as the policy most emblematic top-down agricultural process, food safety initiatives as the significant bottom-up equivilent and suggests that the rise of Taobao villages and rural e-commerce are the unintended innovative responses resulting from these forces. The dynamic of this innovation, I argue, can be tentatively mapped out to offer a grounded speculation of where, and how, the most intriguing, and perhaps most likely, developmental trajectories will occur regarding China's agricultural development. As such, this paper argues that Alternative Food Networks are one such evolving example and that the rise of ‘enterprise-based recreational agriculture parks’ - like Beijing's Xiedao Green Resort - points towards how particular innovative trajectories, through unique forms of scalar practices, could develop and shape, agricultural spaces in China.","2021-02-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:24","404-416","","","82","","Journal of Rural Studies","From Land Consolidation and Food Safety to Taobao Villages and Alternative Food Networks","","","","","","","","","","","","ScienceDirect","","","","","","Agriculture; Innovation; China; Food safety; Alternative food networks; Land consolidation; Taobao villages","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUTXN2LF","journalArticle","2022","Snow, Val; Stephens, Emma; Martin, Guillaume; van Wijk, Mark; Timsina, Jagadish; Reidsma, Pytrik; Klerkx, Laurens; Topp, Cairistiona; Taffi, Marianna","Two hundred volumes of Agricultural Systems: Common themes and trends","Agricultural Systems","","0308-521X","10.1016/j.agsy.2022.103463","https://www.sciencedirect.com/science/article/pii/S0308521X22000993","This editorial observes 200 volumes of Agricultural Systems. Volume 1, dated January 1976, began with an article by the inaugural editor, C.R.W. Spedding (1976), that laid the foundations for this journal. We echo that first editorial with this contribution to begin Volume 201 and review some aspects of the history of the journal. To celebrate those 200 volumes, we have prepared a Collection of the highly-cited papers published over the last 46 years in those volumes. Here we present brief summary information about the journal, compare themes common to the opening editorial and the highly-cited papers, and conclude with an intent to review the aims and scope of the journal over the next year or so.","2022-08-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:25","103463","","","201","","Agricultural Systems","Two hundred volumes of Agricultural Systems","","","","","","","","","","","","ScienceDirect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RTKW8CWM","bookSection","2020","Marchiol, Luca; Iafisco, Michele; Fellet, Guido; Adamiano, Alessio","Chapter Two - Nanotechnology support the next agricultural revolution: Perspectives to enhancement of nutrient use efficiency","Advances in Agronomy","","","","https://www.sciencedirect.com/science/article/pii/S0065211319301129","The sustainability of agriculture is one of the most relevant issues if associated with the population increase expected in 2050. We need innovative strategies and tools far more effective compared to the current, to tackle this problem. Although the knowledge on the balance between the benefits and potential risk is under development, nanotechnology has the potential to enhance agricultural productivity and promote food security by a number of pathways. Crop fertilization is one of the most promising ones. This literature overview presents the state of the art on the use of nanoscale materials for plant nutrition, developed over the last 15 years. The nanofertilizers are classified into four groups: (i) macronutrient nanofertilizers, (ii) micronutrient nanofertilizers, (iii) nanomaterial-enhanced fertilizers and (iv) plant growth stimulating nanomaterials. Each group is discussed for its achievements and perspectives in new nanofertilizer. Much still remains to be done for sustainable global food security; however, the development of nano-enabled agriculture will have a decisive role in this challenge.","2020-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:26","27-116","","","161","","","Chapter Two - Nanotechnology support the next agricultural revolution","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Agriculture; Nanotechnology; Nanofertilizer; Nanomaterial-enhanced fertilizers; Nutrient use efficiency; Plant growth stimulating nanomaterials","","Sparks, Donald L.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6IFCDU8Z","journalArticle","2021","Sovacool, Benjamin K.; Bazilian, Morgan; Griffiths, Steve; Kim, Jinsoo; Foley, Aoife; Rooney, David","Decarbonizing the food and beverages industry: A critical and systematic review of developments, sociotechnical systems and policy options","Renewable and Sustainable Energy Reviews","","1364-0321","10.1016/j.rser.2021.110856","https://www.sciencedirect.com/science/article/pii/S1364032121001507","From farm to fork, food and beverage consumption can have significant negative impacts on energy consumption, water consumption, climate change, and other environmental subsystems. This paper presents a comprehensive, critical and systematic review of more than 350,000 sources of evidence, and a short list of 701 studies, on the topic of greenhouse gas emissions from the food and beverage industry. Utilizing a sociotechnical lens that examines food supply and agriculture, manufacturing, retail and distribution, and consumption and use, the review identifies the most carbon-intensive processes in the industry, as well as the corresponding energy and carbon “footprints”. It discusses multiple current and emerging options and practices for decarbonization, including 78 potentially transformative technologies. It examines the benefits to sector decarbonization—including energy and carbon savings, cost savings, and other co-benefits related to sustainability or health—as well as barriers across financial and economic, institutional and managerial, and behavioral and consumer dimensions. It lastly discusses how financing, business models, and policy can be harnessed to help overcome these barriers, and identifies a set of research gaps.","2021-06-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:26","110856","","","143","","Renewable and Sustainable Energy Reviews","Decarbonizing the food and beverages industry","","","","","","","","","","","","ScienceDirect","","","","","","Climate change; Innovation; Food systems; Sustainability transitions; Climate mitigation; Energy policy; Food and drinks; Food manufacturing; Food processing; Industrial decarbonization; Net-zero","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9STZMHDS","journalArticle","2022","Salomon, M. J.; Watts-Williams, S. J.; McLaughlin, M. J.; Cavagnaro, T. R.","Spatiotemporal dynamics of soil health in urban agriculture","Science of The Total Environment","","0048-9697","10.1016/j.scitotenv.2021.150224","https://www.sciencedirect.com/science/article/pii/S0048969721053018","There is a paucity of data on the state of urban agriculture soils. In order to develop efficient management practices, it is necessary to understand the seasonal dynamics of the soil health of these systems. This study sampled two community gardens, and one commercial urban agriculture site on a monthly basis over the span of one year. The dynamic analysis examined soil nutritional, chemical and microbial properties. Plant biodiversity was significantly higher in community gardens compared to commercial sites. Analysis of soil nutrients revealed fluctuations of mineral nitrogen with seasonal conditions and consistently high concentrations of plant-available phosphorus. We identified gradually decreasing soil total nitrogen and carbon concentrations throughout the year. Soils were abundant in arbuscular mycorrhizal fungi spores. Soil metabarcoding using 16S and ITS amplicons revealed a seasonal gradient of the microbial diversity and changes after the application of organic fertilizer. Soil-borne potential human pathogens were also detected in the soils. The results of this study provide relevant information about soil management principles in urban agriculture systems. These principles include mulching and the use of nutrient-balanced composts to counteract decreasing carbon pools and the excessive accumulation of phosphorus.","2022-01-20","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:58:27","150224","","","805","","Science of The Total Environment","","","","","","","","","","","","","ScienceDirect","","","","","","Urban agriculture; Soil health; AMF; Arbuscular mycorrhizal fungi; Nutrient dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PP6BZ8KI","journalArticle","2022","Sharma, Vivek; Tripathi, Ashish Kumar; Mittal, Himanshu","Technological revolutions in smart farming: Current trends, challenges & future directions","Computers and Electronics in Agriculture","","0168-1699","10.1016/j.compag.2022.107217","https://www.sciencedirect.com/science/article/pii/S0168169922005324","With increasing population, the demand for agricultural productivity is rising to meet the goal of “Zero Hunger”. Consequently, farmers have optimized the agricultural activities in a sustainable way with the modern technologies. This integration has boosted the agriculture production due to high potentiality in assisting the farmers. The impulse towards the technological advancement has revived the traditional agriculture methods and resulted in eco-friendly, sustainable, and efficient farming. This has revolutionized the era of smart farming which primarily alliance with modern technologies like, big data, machine learning, deep learning, swarm intelligence, internet-of-things, block chain, robotics and autonomous system, cloud-fog-edge computing, cyber physical systems, and generative adversarial networks (GAN). To cater the same, a detailed survey on ten hot-spots of smart farming is presented in this paper. The survey covers the technology-wise state-of-the-art methods along with their application domains. Moreover, the publicly available data sets with existing research challenges are investigated. Lastly, the paper concludes with suggestions to the identified problems and possible future research directions.","2022-10-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:11","107217","","","201","","Computers and Electronics in Agriculture","Technological revolutions in smart farming","","","","","","","","","","","","ScienceDirect","","","","","","Precision agriculture; Smart farming; Agriculture 4.0; Current Trends in smart farming; Machine Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NDYA6LH","bookSection","2017","Xie, Jianming; Yu, Jihua; Chen, Baihong; Feng, Zhi; Li, Jie; Zhao, Cai; Lyu, Jian; Hu, Linli; Gan, Yantai; Siddique, Kadambot H. M.","Chapter One - Facility Cultivation Systems “设施农业”: A Chinese Model for the Planet","Advances in Agronomy","","","","https://www.sciencedirect.com/science/article/pii/S0065211317300500","One of the greatest challenges in highly populated countries such as China and India is how to secure food supplies for the ever-growing human population. Farmland for agriculture has been declining due to fast urbanization that competes for land availability between agriculture and other economic sectors. In many arid regions such as northwest China, there are vast areas of nonarable or barren land. An overwhelming question is: can those nonarable or barren lands be used for cultivating crops for human food? Through a series of experimentation over years, an innovative cultivation system has been developed recently in China where clustered solar-energy, plastic-roofed, engineered facilities are built on nonarable to produce fresh vegetables year round, season after season. This cultivation system is called “facility agriculture,” “she-shi nongye” in Chinese pinyin or 设施农业 in Chinese characters. Using the facility cultivation system adopted in the northwest areas of China as an example, we provide readers with a general sense of the concept and definition of the “Made-in-China” cultivation system. We highlight recent developments in infrastructure and design, features and functionality, and vision and potential. We discuss some of the key scientific findings on the long-term viability and sustainability of this unique agricultural model. This industry is still in its infancy, so we cover some issues and problems facing the industry and suggest some key research areas for the near future. In 2014, the cropping area using the facility cultivation system reached 4.1 million ha, producing about 85% of all vegetables consumed in China and creating about 70 million jobs for rural communities. Thus, this industry has a vital role in ensuring food security while enhancing socioecological sustainability. The facility cultivation system is considered a revolution in Chinese agricultural history. We believe that this system has the potential to be adopted in other countries.","2017-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:12","1-42","","","145","","","Chapter One - Facility Cultivation Systems “设施农业”","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Cucumber; Cultural substrate; Heavy metal; Nonarable land; Northwest China; Plastic greenhouse; Solar greenhouse; Tomato","","Sparks, Donald L.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SCMTRPIP","journalArticle","2022","Namany, Sarah; Govindan, Rajesh; Di Martino, Marcello; Pistikopoulos, Efstratios N.; Linke, Patrick; Avraamidou, Styliani; Al-Ansari, Tareq","Developing intelligence in food security: An agent-based modelling approach of Qatar's food system interactions under socio-economic and environmental considerations","Sustainable Production and Consumption","","2352-5509","10.1016/j.spc.2022.05.017","https://www.sciencedirect.com/science/article/pii/S2352550922001373","Maintaining the consistent provision of food is becoming a persistent challenge in the light of increasing demands for resources and the multiple risks governing food systems. These include population growth, market volatilities, changing climate and the lack of coordination amongst involved stakeholders. Dynamic and interactive simulation models have demonstrated their utility for developing possible scenarios related to the food sector's subsystems, allowing stakeholders to understand their outcomes, should they occur, and make efficient and sustainable decisions that potentially alleviate the risks. This study proposes an Agent-based model (ABM) that supports informed decision-making through allowing the simulation of multiple scenarios that can potentially influence the food system's strategies and actions. The framework is illustrated considering the economic actors within Qatar's food sector, with a special focus on delivering products in high demand, such as the tomato crop. The model was implemented using the Python-based Mesa library, and it simulates interactions between domestic farmers, local importers, and international exporters to assess the performance of the food sector considering economic, environmental and social scenarios. Scenario (1) describes the baseline case wherein local farmers and importers are acting independently with the aim to maximise their individual profits. Scenario's (2) and (3) represent enhancement plans that foster collaboration, water security and improved food quality. Findings of this study assert that from an economic standpoint, the food system can supply 75% of the market with imported tomatoes, as for the remaining 25%, it can be provided through national farms, with a 76% contribution of greenhouses and 24% open fields. This option offers the minimum economic cost and the lowest Greenhouse Gas (GHG) emissions. However, this perspective implies massive food losses and relatively high-water consumption. Scenario 2, which advocates a full reliance on imports offers a costly monthly strategy in terms of economic expenses and environmental emissions, however, it results in considerable water savings that relieve the strain on the local water supply system. When implementing a plan driven by quality consideration (scenario 3), the reliance on imports reaches up to 82%, and the remaining local produce is mostly supplied by greenhouses, with approximately 78%, leading to quality improvement and a substantial decrease in food losses yet at the expense of both the economic and environmental performance. These results confirm that aspiring water security and social welfare while provisioning food products requires tremendous investment and might lead to significant GHG emissions. The framework developed in this study provides a generic and interactive decision-making scheme that can assist in undertaking future decisions considering economic and environmental constraints and market-driven specifications.","2022-07-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:13","669-689","","","32","","Sustainable Production and Consumption","Developing intelligence in food security","","","","","","","","","","","","ScienceDirect","","","","","","Food security; Food quality; Agent-based modelling; Food loss; Virtual water","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XF85SPVH","bookSection","2020","Wongkiew, Sumeth; Hu, Zhen; Nhan, Hua Thai; Khanal, Samir Kumar","Chapter 20 - Aquaponics for resource recovery and organic food productions","Current Developments in Biotechnology and Bioengineering","978-0-444-64309-4","","","https://www.sciencedirect.com/science/article/pii/B9780444643094000209","In recent years, aquaponics has generated significant attention for recovery of resources (vegetables/fruits) from aquaculture effluent. Aquaponics produces organic vegetables by recycling nutrients in aquaculture effluent under a symbiotic environment among fish, plants, and bacteria. Linking the understanding of nutrient recycling processes to the productions is critical for designing and operating an efficient aquaponics. Due to high nitrogen concentration in aquaponics and aquaculture/agriculture systems, nitrogen is a key element to be considered for optimizing aquaponics to maximize nutrient use efficiency and minimize the environmental impact associated with nitrogen release. In this chapter, the background of aquaponic food productions and principle of nitrogen recovery are presented together with the basics of biochemical nitrogen transformations, as applied to aquaponic systems. In this chapter, we link nitrogen transformations to biochemical processes in fish, bacteria, and plants (e.g., ammonification in fish, microbial metabolisms, plant growth, and nitrogen cycle). Furthermore, a design example that is based on the principle of nitrogen transformations is also provided. Modern methods for studying microbial community in aquaponics and growth equations for predicting the aquaponics productions are also briefly presented for further research. Overall, this chapter provides necessary backgrounds for aquaponic growers to start and operate an efficient aquaponics system with brief information for advancing research and development in aquaponics.","2020-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:14","475-494","","","","","","","","","","","Elsevier","","","","","","","ScienceDirect","","","","","","Nutrient recovery; Organic agriculture; Aquaponics; Aquaculture; Nitrogen","","Kataki, Rupam; Pandey, Ashok; Khanal, Samir Kumar; Pant, Deepak","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5QEM7PXD","journalArticle","2017","Urso, L. M.; Wegener, J. K.; von Hörsten, D.; Minßen, T. F.; Gaus, C. C.","Crop Production of the future – possible with a new approach?","Advances in Animal Biosciences","","2040-4700","10.1017/S2040470017000127","https://www.sciencedirect.com/science/article/pii/S2040470017000127","","2017-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:15","734-737","","2","8","","Advances in Animal Biosciences","","","","","","","","","","","","","ScienceDirect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MA8LEBHN","journalArticle","2021","Alberio, Marco; Moralli, Melissa","Social innovation in alternative food networks. The role of co-producers in Campi Aperti","Journal of Rural Studies","","0743-0167","10.1016/j.jrurstud.2020.10.007","https://www.sciencedirect.com/science/article/pii/S0743016719305455","In recent years, alternative food networks are emerging as alternative solutions to the mainstream food industry. These innovative ways of producing, delivering and consuming food can lead to new opportunities but also challenges for social analysis. On the one hand, they reveal new reflexive and resilience capacities that show social actors’ creativity in re-organising their activities as a response to the recent socioeconomic transformations. On the other hand, the relations between producers and consumers are being reshaped through practices, narratives and actions from both the field of production and of consumption. Considering the prosumer as an emblematic figure of the current social economic configuration, which is strongly characterised by hybridisation, our paper explores the relation between contemporary social movements, social innovation and alternative food networks. Drawing upon the concept of social innovation conceived through a territorial approach, we will examine the locally embedded creative capacity of social groups in the field of organic food production, distribution and consumption. Empirical data from an Italian case study, Campi Aperti, will allow us to show how the issue of food sovereignty is addressed by small-scale local actors. In this paper, we use the case study to critically reflect on the rearrangement and networking of the producer-consumer relation and inter-action, as well as the constraints these actors experience. We conclude by illustrating how such local initiatives may contribute to the promotion of political activism able to transform collective voice into alternative social practices, hence creating new meanings and narratives.","2021-02-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:16","447-457","","","82","","Journal of Rural Studies","","","","","","","","","","","","","ScienceDirect","","","","","","Organic agriculture; Food networks; Social innovation; Prosumer; Social movements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DPUH3FAJ","bookSection","2021","Dutta, Deblina; Cheela, V. R. Sankar; Jaglan, Amit Kumar; Rani, Susmitha; Adibhatla, Shravani; Dubey, Brajesh","Chapter 7 - Products, processes, environmental impacts, and waste management of food industry focusing on ice cream","Environmental Impact of Agro-Food Industry and Food Consumption","978-0-12-821363-6","","","https://www.sciencedirect.com/science/article/pii/B9780128213636000084","This chapter presents an overview of the food industry with an emphasis on ice-cream raw materials, the processes and methods followed, and their effect on the environment and human health. Raw material extraction contributes a major impact in all the categories of life cycle analysis, whereas the manufacturing process leads to fossil fuel depletion. Furthermore, the cultivation of crops may contribute to global warming due to land-use change. The production unit and refrigeration consume high energy, which accounts for the depletion of the ozone layer. Finally, further development and improvement are required to combat the problems associated with ice-cream production.","2021-01-01","2023-11-07 10:41:57","2023-11-07 10:41:57","2023-08-24 11:59:17","147-168","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","food security; environmental impacts; Food industry; global warming; ice-cream production; life cycle analysis","","Galanakis, Charis M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
