"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"69DNKKPC","bookSection","2022","Hemathilake, D. M. K. S.; Gunathilake, D. M. C. C.","Chapter 32 - High-productive agricultural technologies to fulfill future food demands: Hydroponics, aquaponics, and precision/smart agriculture","Future Foods","978-0-323-91001-9","","","https://www.sciencedirect.com/science/article/pii/B9780323910019000189","Currently, agriculture-based food production is significantly less when compared to the population growth. Therefore, the practice of the modern-day agricultural production system is much required to enhance and fulfill future food demands. Technologies such as hydroponics, aquaponics, and precision/smart agricultural technologies are key areas that can improve global agricultural productivity. This chapter describes these technologies and their use in the enhancement of agricultural productivity in order to increase food production required to feed the increasing global population. DA","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","555-567","","","","","","","","","","","Academic Press","","","","","","","","","","","","","Agricultural productivity; Aquaponics; Food production; Hydroponics; Precision/smart agricultural technologies","","Bhat, Rajeev","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3D4DDYEI","journalArticle","2021","Martindale, Leigh","From Land Consolidation and Food Safety to Taobao Villages and Alternative Food Networks: Four Components of China's Dynamic Agri-Rural Innovation System","Journal of Rural Studies","","0743-0167","10.1016/j.jrurstud.2021.01.012","https://www.sciencedirect.com/science/article/pii/S0743016721000127","The global food system currently requires a transformation in terms of both social and technological norms in order to be environmentally sustainable and productive enough to feed a growing global population. This paper suggests that China has the innovation regime that is the most capable of offering this transformation due the unique dynamic occurring between its top-down policy and bottom-up initiatives. Indeed, it is often the resulting spin-off developments, as a result of these two forces colliding, which creates interesting innovative trajectories that have a transformative potential. This paper identifies land consolidation as the policy most emblematic top-down agricultural process, food safety initiatives as the significant bottom-up equivilent and suggests that the rise of Taobao villages and rural e-commerce are the unintended innovative responses resulting from these forces. The dynamic of this innovation, I argue, can be tentatively mapped out to offer a grounded speculation of where, and how, the most intriguing, and perhaps most likely, developmental trajectories will occur regarding China's agricultural development. As such, this paper argues that Alternative Food Networks are one such evolving example and that the rise of ‘enterprise-based recreational agriculture parks’ - like Beijing's Xiedao Green Resort - points towards how particular innovative trajectories, through unique forms of scalar practices, could develop and shape, agricultural spaces in China. DA","2021","2023-11-07 10:55:32","2023-11-07 10:55:32","","404-416","","","82","","Journal of Rural Studies","","","","","","","","","","","","","","","","","","","Agriculture; Alternative food networks; China; Food safety; Innovation; Land consolidation; Taobao villages","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIU73ASZ","journalArticle","2023","Bahlmann, J; Biber, A; Wirsam, J","Revolution durch Alternative Food–globaler Ernährungssektor vor massiver Disruption","Nachhaltigkeit und Innovation in internen …","","","10.1007/978-3-658-41618-8_1","https://link.springer.com/chapter/10.1007/978-3-658-41618-8_1","Burger aus Quinoa, Filet aus Baumpilzen, Milch aus dem Fermenter, Fischersatz aus Algen: tierfreie Ersatzprodukte haben in den letzten Jahren eine spektakuläre Entwicklung hingelegt. Zwischen 2018 und 2020 ist der Umsatz pflanzlicher Alternativen in Deutschland um 97 % gestiegen. Das Ziel dieses Beitrags ist es, zentrale Treiber und Wirkungsfelder für Alternative Food Systems zu untersuchen, Interdependenzen und Disruptionsbereiche der Food Systems aufzudecken, die systemische Veränderungen unumkehrbar machen. Konkrete Handlungsempfehlungen für betroffene Akteure, mit dem Fokus auf das Markt/-Produktportfolio und den Marketing-/Kommunikationsbereich, runden den Artikel ab. Eine besondere Transformationskraft geht dabei aus technologischen Produkt- und Prozessinnovationen, dem gesellschaftlichen Wertewandel, ökologischen und ökonomischen Entwicklungen hervor, die schrittweise den Wandel zu einem Alternative Food System beschleunigen. Diese Einflussfaktoren verändern bestehende Bereiche und schaffen neue Aktionsräume am Markt. Die Analyse zeigt, dass neue Anbieter und Kooperationen, ein gesundes und schmackhaftes Produktsortiment, gepaart mit personalisierten Werbemaßnahmen, optimierten Nutzererlebnissen, gezieltem Nachhaltigkeitslabeling und Zertifizierungen für Lebensmittel, virale/politische Kampagnen und eine übergreifende bundesweite Ernährungsstrategie die positive Dynamik auf das Nachfrageverhalten von Alternative Food Produkten am Markt zusätzlich unterstützen können","2023","2023-11-07 10:55:32","2023-11-07 10:55:32","","","","Query date: 2023-09-12 11:59:37","","","","","","","","","","","","","","","","","","Publisher: Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RW88XQG6","journalArticle","2021","Heins, J","Der Einfluss von"" Vertical Farming"" auf die Nahrungsmittelerzeugung in einer urbanisierten Welt","","","","","","","2021","2023-11-07 10:55:32","2023-11-07 10:55:32","","","","Query date: 2023-09-12 11:59:37","","","","","","","","","","","","","","","","","","Publisher: GRIN Verlag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SW3V4J3M","journalArticle","2023","Haslbeck, F","Nachhaltige Landwirtschaft und deren Umsetzbarkeit in Niederbayern und der Oberpfalz","","","","","","Nachhaltige Landwirtschaft ist das Schlagwort der Zukunft. In den Regionen Niederbayern und Oberpfalz spielt die Diskussion über einen Umschwung zur ökologischen Bewirtschaftung des bäuerlichen Betriebs eine große Rolle. Bayernweit haben rund 11.000 Betriebe diese Hürde bereits bewältigt und widmen sich einer ökologischen Erzeugung ihrer Produkte. Dieser Umschwung bringt jedoch kontroverse Diskussionen mit sich. Die Landwirte sind unzufrieden über neue Auflagen und die eventuelle Gefährdung ihrer Existenz. Einen weiteren Streitpunkt stellen die Geldförderungen durch die EU dar. Rund 68 % der Landwirte sind der Meinung, diese seien falsch eingesetzt oder unzureichend. Aus einem aktuellen Meinungsbild geht außerdem hervor, dass es den Landwirten durchaus wichtig ist, tier- und umweltfreundlich zu arbeiten. Die Möglichkeiten, dies zu tun, sind jedoch durch diverse Faktoren beschränkt. Um einen Querschnitt über die Möglichkeiten, aber auch die Probleme des bayrischen Agrarsektors darzustellen, werden im in dieser Arbeit sowohl die Umsetzung in der aktuellen Situation als auch Zukunftsaussichten der Landwirtschaft dargestellt. Die Landwirtschaft in Bayern polarisiert seit Jahrhunderten. Mit dem Ausruf des deutschen Kaiserreichs 1871 begann auch für die Landwirtschaft der erste Umschwung. Durch die fortschreitende Industrialisierung änderten sich auch die Anbautechniken sowie die Möglichkeiten Erträge zu maximieren. Der technische Fortschritt führte die Menschen zu Zeiten des Überflusses, aber auch in Zeiten von Klimakrise, Artensterben und einer Desensibilisierung gegenüber der Natur und Landwirtschaft. Die menschliche Weiterentwicklung zur Bewältigung dieser Probleme ist unabdingbar. Einen Lösungsansatz bietet der Gedanke ""Nachhaltigkeit"". In der Agrarwirtschaft erfüllt dieses Konzept jedoch eine besondere Rolle. Es ist die Art, wie Landwirte und Landwirtinnen mit den von der Natur geschenkten Ressourcen und Gegebenheiten umgehen. Auch der Verbraucher trägt einen großen Teil dazu bei. Er ist im Grunde der ""Arbeitgeber"" und hat die Möglichkeit, bestehende Strukturen und Abläufe zu beeinflussen.","2023","2023-11-07 10:55:32","2023-11-07 10:55:32","","","","Query date: 2023-09-12 11:59:37","","","","","","","","","","","","","","","","","","Publisher: GRIN Verlag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66QAUZGI","journalArticle","2020","Dietl, A","Wie Städte von urbaner Landwirtschaft profitieren können: eine Typologie, Nachhaltigkeitsanalyse und Ökobilanzierung gängiger urbaner Anbauformen, mit …","","","","","https://www.researchgate.net/profile/Alexander-Dietl-3/publication/341600045_Social_Ecology_Working_Paper_Wie_Stadte_von_urbaner_Landwirtschaft_profitieren_konnen_eine_Typologie_Nachhaltigkeitsanalyse_und_Okobilanzierung_gangiger_urbaner_Anbauformen_mit_Fallbeispielen_aus_Wien/links/5eca9c46458515626cc9d6d1/Social-Ecology-Working-Paper-Wie-Staedte-von-urbaner-Landwirtschaft-profitieren-koennen-eine-Typologie-Nachhaltigkeitsanalyse-und-Oekobilanzierung-gaengiger-urbaner-Anbauformen-mit-Fallbeispi","There has been growing discussion concerning urban agriculture (UA) as a viable way of making cities more sustainable on a social, ecological and economic level as well as increasing urban food supply. While the overall potential of UA to contribute to sustainable urban development has been extensively investigated, comprehensive analyses comparing the strengths and weaknesses of the various forms of UA are still scarce. In particular, the use of life cycle analysis (LCA) in quantifying the ecological sustainability of UA provides useful data for decision-making processes. The aim of this thesis is to close some of these research gaps by contributing to the emerging discourse on UA in the global north, with a focus on the city of Vienna, Austria. Different methodological approaches are combined in order to provide a comprehensive and detailed picture of the multifunctional potential of the analysed forms of UA. Important sustainability aspects and challenges to consider are shown: (i) a typology of seven relevant ideal-typical forms of UA in Europe is developed, systematically describing and comparing their concepts, goals and effects, as well as resource, energy and spatial requirements. (ii) On this basis, a systematic, multi-criteria sustainability assessment is carried out for each of the seven forms of UA. Starting with a comprehensive literature review, 39 sustainability indicators are defined, individually assessed and discussed with experts. In a third step (iii), an LCA is conducted to analyse the carbon footprint of 1 kg tomatoes from community garden projects in Vienna, a rooftop garden (RTG) and a project on a field (FP). The system boundary encompasses impacts from raw material extraction to the point of consumption and discerned four stages: substrate production, infrastructure, fertilizer management and soil tillage. The evaluated UA forms reach between 16 and 41% of the potential maximum urban sustainability value and form two clusters: (i) forms with a multifunctional character: community gardens and farms (37-41%) with potential benefits on social (e.g. community building and education), ecological (e.g. green infrastructure and recycling of organic urban waste) and economic (e.g. savings at the household level and establishment of alternative operating models) levels; and (ii) forms with more specific strengths: technically innovative forms of cultivation (16-18%) (e.g. food production, job creation as well as research and innovation). The differences are mainly due to the degree of multifunctionality along the analysed sustainability aspects. As the low overall values indicate, there is room for improvement as well as possible barriers and risks for all analysed forms of UA. The carbon footprints of the two case studies show considerable differences: compared to the FP system (60 g CO2e/kg of product), greenhouse gas (GHG) emissions of the tomatoes produced in the RTG system are almost four times higher (221 g CO2e/kg of product). The difference is mainly caused by the use of compost substrate in the RTG system, which alone exceeds the total emissions of FP tomatoes by a factor of 2.3, thus representing a significant GHG hotspot in the production of RTG tomatoes. The results are within the range of comparable urban and organic production systems, which indicates that community-based UA projects – in addition to their socio-ecological benefits – could play a vital role in mitigating GHG emissions related to urban fruit and vegetable consumption in Vienna. With a comprehensive understanding of how the different forms of UA potentially contribute to overcoming major socio-ecological challenges in cities (such as the climate crisis and increasing urbanization) the present study can support urban policy-makers and stakeholders in integrating UA into city-wide development strategies and planning tools.","2020","2023-11-07 10:55:32","2023-11-07 10:55:32","","","","1 cites: https://scholar.google.com/scholar?cites=6924869766268133818&as_sdt=2005&sciodt=2007&hl=en","","","","","","","","","","","","","","","","","","Publisher: researchgate.net","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLSMCY2J","journalArticle","2021","Graaf, L; Frank, L; Jacob, K; ...","Transformationsorientierte Umweltpolitik für einen sozial-ökologischen Wandel des Ernährungssystems in Deutschland","Im Auftrag des …","","","","https://www.ernaehrungsrat-koeln.de/wp-content/uploads/2022/02/texte_160-2021_transformationsorientierte_umweltpolitik_fuer_einen_sozial-oekologischen_wandel_des_ernaehrungssystems_in_deutschland.pdf","Im ersten Teil konkretisiert und erweitert dieser Bericht das Konzept einer transformativen Umweltpolitik, welches aufbauend auf den Erkenntnissen der Transformationsforschung Handlungsansätze für die Politik formuliert, für das Ernährungssystem. Die Handlungsansätze werden in Ansätze des Nischenmanagements und der Exnovation systematisiert. Zudem wird reflektiert, inwieweit eine Transformationsperspektive neue umweltpolitische Ansätze generieren kann. Im zweiten Teil wird die politische Machbarkeit einer Auswahl politischer Maßnahmen eingeschätzt. Dies erfolgt anhand der Präferenzen für oder gegen deren Einführung von Akteuren und deren Einflussreputation, die im Rahmen einer ⁠Stakeholder⁠-Befragung erhoben wurden","2021","2023-11-07 10:55:32","2023-11-07 10:55:32","","","","1 cites: https://scholar.google.com/scholar?cites=17857158864401309367&as_sdt=2005&sciodt=2007&hl=en","","","","","","","","","","","","","","","","","","Publisher: ernaehrungsrat-koeln.de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3C94KCKJ","journalArticle","2019","Weidner, E; Deerberg, G; Keuter, V","Urban Agriculture: Die Zukunft der Agrarwirtschaft–lokal, hochwertig und wertschöpfend","Biologische Transformation","","","10.1007/978-3-662-58243-5_17","https://link.springer.com/chapter/10.1007/978-3-662-58243-5_17","Am Fraunhofer-Institut für Umwelt-, Sicherheits- und Energietechnik UMSICHT wird seit einigen Jahren an neuen Formen der Agrarwirtschaft geforscht. Unter den Begriffen """"Indoor Farming"""", """"Urban Agriculture"""" oder """"Smart Farming"""" werden am UMSICHT nicht nur Technologiebausteine zu Belichtung, neuen Pflanzenanzuchtsystemen, neuen Materialien sowie zerstörungsfreier Analytik oder Nährstoffrückgewinnung entwickelt, sondern auch die Pflanzen an eine Kultivierung ohne Erde angepasst. In diesem Kapitel werden beispielhaft Ansätze vorgestellt, die eine zukünftige, auf Transformation ausgerichtete Agrarwirtschaft prägen können.","2019","2023-11-07 10:55:32","2023-11-07 10:55:32","","","","Query date: 2023-09-12 11:59:37","","","","","","","","","","","","","","","","","","Publisher: Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8FPXQBT","bookSection","2022","Rahmann, Gerold; Grimm, Daniel; Sonntag, Enno","Organic and urban farming - two sides of a coin of future sustainable and circular food systems","Proceedings : research for organic agriculture to tackle future challenges : ISOFAR International Scientific Workshops at the 2nd International Organic Expo October 1-3, 2022 in Goesan, South Korea","","","","https://www.openagrar.de/receive/openagrar_mods_00082648","Organic and urban agriculture are both innovators of novel and innovative food systems. Organic is more rural and farming related, while urban agriculture is innovation with same targets (healthy and sustainable food production) and apart from farm land (e.g. in-door, balcony, vertical, container, hydro, roof, cellar). Both of these food chain innovation are like-minded but rarely exchange ideas and results. Novel foods mushrooms, invertebrates, algae) and food habits (vegan, vegetarian, etc.) are popular in urban agriculture. Urban agriculture is very efficient in space (yield per m2) and nutrients (nearly 100%, closed systems). Organic can learn a lot about those ideas and results. Vis-a-versa, urban agriculture is limited in mass production, usually high-tech related with a lot of energy and technology needs. Urban agriculture food is usually expensive and could learn a lot about food production and chains from Organic. The standards and regulations hinder joint action and marketing. Science can help to identify mutual concepts and joint structures for a modern urban and rural life and links","2022","2023-11-07 10:55:32","2023-11-07 10:55:32","","278-281","","","","","","","","","","","ISOFAR","Bonn","","","","","","","","","","","","circular food system; food security; organic farming; sustainability; Urban farming","","Rahmann, Gerold; Ardakani, M. Reza; David, Wahyudi; Hossain, Shaikh Tanveer; Mayer, Jochen; Neuhoff, Daniel; Sciligo, Amber; Zikeli, Sabine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79AGH664","journalArticle","2019","Rahmann, Gerold; Napp, Paul","Pro & Contra : Vertical farming als Öko-Anbausystem?","Ökologie & Landbau","","1015-2423, 0171-7456","","https://www.openagrar.de/receive/openagrar_mods_00053480","Vertikale Anbausysteme brauchen weder Ackerböden noch Sonnenlicht. Computer steuern Nährstoff- und Wasserzufuhr in einer weitgehend keimfreien Umgebung. Angeblich produzieren sie so deutlich klimafreundlicher Lebensmittel.","2019","2023-11-07 11:03:28","2023-11-07 11:03:28","2023-09-24 09:24:45","35-37","","4","192","","","Pro & Contra","","","","","","","de","Alle Rechte vorbehalten","","","","www.openagrar.de","1329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
